-0.01230468787252903 988.8248291015625 
-0.011914062313735485 966.500732421875 
-0.011523437686264515 944.2384033203125 
-0.01113281212747097 922.077880859375 
-0.0107421875 900.0585327148438 
-0.01035156287252903 878.21875 
-0.009960937313735485 856.5948486328125 
-0.009570312686264515 835.2218017578125 
-0.00917968712747097 814.1321411132812 
-0.0087890625 793.3566284179688 
-0.00839843787252903 772.9239501953125 
-0.008007812313735485 752.8602905273438 
-0.007617187686264515 733.1895751953125 
-0.00722656212747097 713.9337158203125 
-0.0068359375 695.112060546875 
-0.00644531287252903 676.741943359375 
-0.006054687313735485 658.83837890625 
-0.005664062686264515 641.414306640625 
-0.00527343712747097 624.480712890625 
-0.0048828125 608.0465087890625 
-0.00449218787252903 592.118896484375 
-0.004101562313735485 576.7030029296875 
-0.0037109374534338713 561.8026123046875 
-0.0033203125931322575 547.4196166992188 
-0.0029296875 533.5543212890625 
-0.0025390624068677425 520.2059326171875 
-0.0021484375465661287 507.3721008300781 
-0.0017578124534338713 495.0491943359375 
-0.0013671875931322575 483.2325439453125 
-0.0009765625 471.91632080078125 
-0.0005859375232830644 461.0938415527344 
-0.00019531250291038305 450.75738525390625 
0.00019531250291038305 440.898681640625 
0.0005859375232830644 431.50848388671875 
0.0009765625 422.5771484375 
0.0013671875931322575 414.09423828125 
0.0017578124534338713 406.04913330078125 
0.0021484375465661287 398.4306640625 
0.0025390624068677425 391.22747802734375 
0.0029296875 384.4278564453125 
0.0033203125931322575 378.0201110839844 
0.0037109374534338713 371.99224853515625 
0.004101562313735485 366.3324890136719 
0.00449218787252903 361.0289306640625 
0.0048828125 356.06988525390625 
0.00527343712747097 351.44378662109375 
0.005664062686264515 347.1394958496094 
0.006054687313735485 343.1458740234375 
0.00644531287252903 339.45233154296875 
0.0068359375 336.048583984375 
0.00722656212747097 332.9248962402344 
0.007617187686264515 330.0718078613281 
0.008007812313735485 327.4805908203125 
0.00839843787252903 325.14300537109375 
0.0087890625 323.0513916015625 
0.00917968712747097 321.19873046875 
0.009570312686264515 319.57867431640625 
0.009960937313735485 318.18548583984375 
0.01035156287252903 317.01422119140625 
0.0107421875 316.0606994628906 
0.01113281212747097 315.32135009765625 
0.011523437686264515 314.7933349609375 
0.011914062313735485 314.4747314453125 
0.01230468787252903 314.36419677734375 
